hr,workingday,temp,casual,registered,weathersit_2,weathersit_3,season_2,season_3,season_4
17,0,0.24,15,129,False,False,False,False,False
16,0,0.54,227,378,False,False,False,False,True
19,0,0.32,14,145,False,False,False,False,False
14,0,0.32,57,206,False,False,False,False,False
9,0,0.6,79,143,False,False,True,False,False
20,0,0.64,57,174,False,False,True,False,False
13,0,0.54,97,216,False,False,False,False,True
23,0,0.6,49,134,False,False,True,False,False
23,0,0.16,3,26,False,False,False,False,False
4,0,0.76,5,4,False,False,False,True,False
1,0,0.54,35,82,False,False,False,True,False
16,0,0.8,191,330,False,False,False,True,False
11,0,0.28,29,130,False,False,False,False,False
7,0,0.54,13,71,False,False,False,False,True
4,0,0.26,2,9,False,False,False,False,True
20,0,0.74,75,228,False,False,False,True,False
13,0,0.76,270,228,False,False,True,False,False
14,0,0.64,183,254,False,False,True,False,False
0,0,0.52,25,111,False,False,True,False,False
6,0,0.26,0,14,False,False,False,False,False
18,0,0.4,17,78,False,False,False,False,False
17,0,0.56,143,163,False,False,True,False,False
1,0,0.46,9,64,False,False,False,False,True
12,0,0.74,140,252,False,False,False,True,False
1,0,0.24,5,50,False,False,False,False,False
7,0,0.52,9,77,False,False,True,False,False
15,0,0.52,321,305,False,False,True,False,False
10,0,0.32,23,250,False,False,False,False,True
7,0,0.62,8,36,False,False,False,True,False
3,0,0.34,3,23,False,False,True,False,False
14,0,0.88,114,295,False,False,False,True,False
5,0,0.26,3,6,False,False,False,False,False
5,0,0.32,0,2,False,False,True,False,False
4,0,0.68,1,5,False,False,False,True,False
16,0,0.4,58,256,False,False,False,False,False
2,0,0.6,16,37,False,False,True,False,False
20,0,0.42,31,101,False,False,False,False,True
23,0,0.48,33,102,False,False,False,False,True
2,0,0.4,8,10,False,False,True,False,False
18,0,0.32,20,164,False,False,False,False,False
14,0,0.4,92,334,False,False,False,False,True
10,0,0.8,103,168,False,False,False,True,False
18,0,0.32,7,23,False,False,False,False,False
10,0,0.7,189,175,False,False,True,False,False
21,0,0.54,44,107,False,False,True,False,False
10,0,0.34,27,181,False,False,False,False,False
16,0,0.42,92,132,False,False,False,False,False
13,0,0.46,121,142,False,False,True,False,False
12,0,0.64,212,243,False,False,False,False,True
13,0,0.14,12,75,False,False,False,False,False
18,0,0.64,171,341,False,False,True,False,False
3,0,0.26,1,16,False,False,False,False,False
5,0,0.5,1,7,False,False,True,False,False
1,0,0.36,9,35,False,False,False,False,True
16,0,0.38,111,85,False,False,True,False,False
2,0,0.02,3,15,False,False,False,False,False
0,0,0.52,30,66,False,False,True,False,False
21,0,0.3,4,15,False,False,False,False,False
14,0,0.6,325,425,False,False,False,False,True
0,0,0.66,44,143,False,False,False,True,False
2,0,0.5,27,45,False,False,True,False,False
17,0,0.84,146,217,False,False,False,True,False
18,0,0.82,175,276,False,False,True,False,False
14,0,0.76,213,366,False,False,False,True,False
13,0,0.66,291,358,False,False,True,False,False
10,0,0.56,107,158,False,False,False,False,True
22,0,0.36,8,14,False,False,False,False,True
0,0,0.3,19,64,False,False,False,False,True
17,0,0.26,29,97,False,False,False,False,True
8,0,0.5,26,187,False,False,False,False,True
21,0,0.5,13,70,False,False,True,False,False
1,0,0.68,27,96,False,False,False,True,False
0,0,0.38,12,80,False,False,True,False,False
0,0,0.68,31,84,False,False,False,True,False
16,0,0.9,197,253,False,False,False,True,False
1,0,0.3,8,68,False,False,False,False,True
13,0,0.32,89,268,False,False,False,False,False
5,0,0.12,1,5,False,False,False,False,False
11,0,0.32,44,192,False,False,False,False,True
7,0,0.2,18,23,False,False,True,False,False
13,0,0.64,218,401,False,False,False,False,True
15,0,0.4,149,300,False,False,False,False,True
21,0,0.72,78,142,False,False,False,True,False
22,0,0.7,63,151,False,False,True,False,False
21,0,0.64,54,111,False,False,True,False,False
11,0,0.82,155,282,False,False,False,True,False
9,0,0.76,90,203,False,False,False,True,False
15,0,0.74,187,187,False,False,True,False,False
13,0,0.44,149,296,False,False,False,False,False
4,0,0.3,1,1,False,False,False,False,True
12,0,0.36,82,247,False,False,False,False,True
14,0,0.2,25,163,False,False,False,False,False
8,0,0.64,24,65,False,False,False,True,False
15,0,0.34,47,127,False,False,False,False,False
13,0,0.54,97,216,False,False,False,False,True
18,0,0.52,153,279,False,False,True,False,False
10,0,0.76,120,191,False,False,True,False,False
22,0,0.74,101,178,False,False,False,True,False
0,0,0.46,28,80,False,False,False,True,False
18,0,0.86,91,213,False,False,False,True,False
0,0,0.7,31,132,False,False,False,True,False
14,0,0.62,251,214,False,False,False,False,True
3,0,0.26,4,22,False,False,False,False,True
2,0,0.6,5,9,False,False,True,False,False
23,0,0.54,47,182,False,False,False,True,False
19,0,0.36,21,58,False,False,False,False,False
17,0,0.34,49,214,False,False,False,False,False
18,0,0.4,55,92,False,False,False,False,False
20,0,0.68,118,197,False,False,True,False,False
11,0,0.62,157,365,False,False,True,False,False
5,0,0.08,0,1,False,False,False,False,False
1,0,0.22,4,32,False,False,False,False,True
1,0,0.66,32,84,False,False,False,True,False
14,0,0.72,264,309,False,False,True,False,False
13,0,0.38,62,92,False,False,False,False,False
23,0,0.4,9,22,False,False,True,False,False
6,0,0.34,5,54,False,False,False,False,True
23,0,0.76,63,114,False,False,False,True,False
13,0,0.8,200,272,False,False,False,True,False
21,0,0.6,96,220,False,False,True,False,False
21,0,0.56,40,156,False,False,False,False,True
6,0,0.62,4,19,False,False,False,True,False
4,0,0.54,0,6,False,False,True,False,False
18,0,0.3,8,85,False,False,False,False,False
6,0,0.62,5,16,False,False,False,True,False
13,0,0.62,180,414,False,False,False,False,True
7,0,0.54,20,50,False,False,False,True,False
8,0,0.64,29,78,False,False,False,True,False
6,0,0.26,1,3,False,False,False,False,False
7,0,0.26,2,18,False,False,False,False,False
7,0,0.18,0,2,False,False,False,False,False
3,0,0.72,6,27,False,False,False,True,False
10,0,0.36,68,260,False,False,False,False,True
0,0,0.5,35,112,False,False,False,False,True
2,0,0.74,19,48,False,False,False,True,False
13,0,0.74,131,239,False,False,False,True,False
15,0,0.46,89,164,False,False,False,False,False
23,0,0.16,3,26,False,False,False,False,False
12,0,0.92,71,164,False,False,False,True,False
21,0,0.62,66,180,False,False,True,False,False
5,0,0.78,1,5,False,False,False,True,False
9,0,0.56,79,213,False,False,True,False,False
2,0,0.64,17,28,False,False,True,False,False
20,0,0.44,42,129,False,False,False,False,False
11,0,0.26,33,142,False,False,False,False,False
18,0,0.42,40,201,False,False,False,False,False
12,0,0.6,129,244,False,False,True,False,False
3,0,0.14,6,14,False,False,False,False,False
15,0,0.9,113,189,False,False,False,True,False
13,0,0.86,173,325,False,False,False,True,False
0,0,0.26,7,62,False,False,False,False,False
21,0,0.54,44,107,False,False,True,False,False
8,0,0.76,54,88,False,False,False,True,False
11,0,0.16,2,47,False,False,False,False,False
21,0,0.06,0,39,False,False,False,False,False
19,0,0.74,101,155,False,False,False,True,False
13,0,0.72,144,233,False,False,False,True,False
11,0,0.36,90,209,False,False,False,False,False
12,0,0.9,146,192,False,False,False,True,False
0,0,0.68,15,69,False,False,False,True,False
8,0,0.52,28,58,False,False,True,False,False
12,0,0.8,112,235,False,False,True,False,False
4,0,0.24,0,1,False,False,False,False,False
2,0,0.52,12,69,False,False,True,False,False
22,0,0.56,22,104,False,False,False,False,True
13,0,0.68,255,347,False,False,True,False,False
11,0,0.36,58,182,False,False,False,False,True
20,0,0.68,95,180,False,False,True,False,False
23,0,0.38,20,73,False,False,False,False,True
19,0,0.42,32,139,False,False,False,False,True
12,0,0.58,195,261,False,False,False,False,True
8,0,0.64,29,78,False,False,False,True,False
11,0,0.16,2,47,False,False,False,False,False
12,0,0.74,175,268,False,False,False,True,False
21,0,0.76,66,181,False,False,True,False,False
11,0,0.16,21,144,False,False,False,False,False
11,0,0.56,132,215,False,False,True,False,False
9,0,0.34,24,38,False,False,False,False,False
13,0,0.32,23,135,False,False,False,False,False
15,0,0.66,167,202,False,False,True,False,False
9,0,0.54,54,164,False,False,True,False,False
8,0,0.26,14,87,False,False,False,False,True
12,0,0.68,247,390,False,False,True,False,False
8,0,0.52,28,58,False,False,True,False,False
1,0,0.28,5,37,False,False,False,False,True
19,0,0.76,230,212,False,False,True,False,False
12,0,0.32,41,217,False,False,False,False,False
13,0,0.5,355,288,False,False,True,False,False
21,0,0.4,2,50,False,False,False,False,False
5,0,0.62,2,5,False,False,True,False,False
11,0,0.62,260,348,False,False,True,False,False
1,0,0.26,3,24,False,False,True,False,False
14,0,0.72,264,309,False,False,True,False,False
14,0,0.84,253,298,False,False,False,True,False
2,0,0.7,18,59,False,False,False,True,False
9,0,0.44,35,121,False,False,True,False,False
7,0,0.46,12,102,False,False,False,False,True
5,0,0.7,1,16,False,False,False,True,False
15,0,0.6,265,375,False,False,False,False,True
22,0,0.78,80,129,False,False,False,True,False
19,0,0.72,180,342,False,False,False,True,False
12,0,0.16,24,92,False,False,False,False,False
0,0,0.7,31,132,False,False,False,True,False
8,0,0.36,24,136,False,False,True,False,False
3,0,0.5,4,20,False,False,True,False,False
16,0,0.36,115,275,False,False,False,False,False
14,0,0.7,161,224,False,False,True,False,False
15,0,0.36,51,56,False,False,False,False,False
8,0,0.68,38,94,False,False,False,True,False
21,0,0.8,42,111,False,False,False,True,False
20,0,0.36,9,120,False,False,False,False,True
10,0,0.76,120,191,False,False,True,False,False
11,0,0.4,107,123,False,False,False,False,True
0,0,0.3,19,64,False,False,False,False,True
10,0,0.48,82,184,False,False,False,False,True
20,0,0.4,15,32,False,False,False,False,False
21,0,0.74,105,211,False,False,True,False,False
12,0,0.24,15,74,False,False,False,False,False
6,0,0.5,6,22,False,False,True,False,False
5,0,0.54,2,8,False,False,False,False,True
17,0,0.76,145,253,False,False,False,True,False
5,0,0.24,0,4,False,False,False,False,True
14,0,0.32,57,206,False,False,False,False,False
13,0,0.88,208,315,False,False,False,True,False
18,0,0.28,15,123,False,False,False,False,True
12,0,0.56,286,365,False,False,False,False,False
22,0,0.62,20,94,False,False,False,True,False
21,0,0.52,44,129,False,False,False,False,False
21,0,0.18,5,64,False,False,False,False,False
18,0,0.8,222,196,False,False,False,True,False
20,0,0.18,1,42,False,False,False,False,False
0,0,0.62,32,84,False,False,False,True,False
1,0,0.64,26,53,False,False,True,False,False
12,0,0.86,179,187,False,False,True,False,False
16,0,0.5,208,301,False,False,False,False,False
9,0,0.7,91,175,False,False,True,False,False
2,0,0.8,12,48,False,False,False,True,False
20,0,0.56,45,198,False,False,True,False,False
3,0,0.5,4,20,False,False,True,False,False
13,0,0.9,177,322,False,False,False,True,False
1,0,0.2,1,23,False,False,False,False,False
12,0,0.36,58,94,False,False,False,False,False
16,0,0.5,294,343,False,False,False,False,True
0,0,0.16,3,27,False,False,False,False,False
8,0,0.26,9,44,False,False,False,False,False
4,0,0.42,2,8,False,False,True,False,False
16,0,0.8,92,266,False,False,True,False,False
22,0,0.4,17,101,False,False,False,False,False
4,0,0.5,2,6,False,False,False,True,False
0,0,0.54,28,123,False,False,False,True,False
14,0,0.74,183,168,False,False,True,False,False
12,0,0.8,130,252,False,False,False,True,False
1,0,0.34,2,35,False,False,False,False,True
23,0,0.54,9,85,False,False,False,True,False
12,0,0.82,142,232,False,False,False,True,False
23,0,0.48,7,39,False,False,False,False,False
6,0,0.24,1,9,False,False,False,False,True
12,0,0.82,142,232,False,False,False,True,False
16,0,0.72,180,303,False,False,False,True,False
4,0,0.46,1,4,False,False,False,True,False
2,0,0.22,1,27,False,False,False,False,True
2,0,0.36,2,36,False,False,False,False,False
0,0,0.64,32,51,False,False,True,False,False
22,0,0.62,91,189,False,False,True,False,False
22,0,0.3,8,29,False,False,False,False,False
11,0,0.42,65,152,False,False,False,False,False
23,0,0.2,6,31,False,False,False,False,True
16,0,0.8,92,266,False,False,True,False,False
0,0,0.26,1,30,False,False,False,False,False
14,0,0.9,161,365,False,False,False,True,False
21,0,0.62,60,148,False,False,False,True,False
8,0,0.06,2,17,False,False,False,False,False
13,0,0.74,289,355,False,False,False,True,False
23,0,0.68,61,107,False,False,False,True,False
6,0,0.24,2,8,False,False,False,False,False
8,0,0.24,1,7,False,False,False,False,False
19,0,0.74,101,155,False,False,False,True,False
18,0,0.52,133,256,False,False,False,False,False
15,0,0.78,218,192,False,False,False,True,False
6,0,0.24,5,11,False,False,False,False,True
20,0,0.76,136,148,False,False,False,True,False
6,0,0.64,6,36,False,False,False,True,False
5,0,0.26,0,1,False,False,False,False,False
5,0,0.38,6,4,False,False,False,False,True
5,0,0.6,3,3,False,False,True,False,False
8,0,0.72,23,66,False,False,False,True,False
19,0,0.84,134,240,False,False,False,True,False
13,0,0.4,113,334,False,False,False,False,True
20,0,0.22,9,63,False,False,False,False,False
21,0,0.38,22,91,False,False,False,False,True
20,0,0.66,62,144,False,False,True,False,False
0,0,0.26,6,33,False,False,False,False,False
5,0,0.24,0,10,False,False,False,False,False
23,0,0.16,3,26,False,False,False,False,False
18,0,0.36,52,185,False,False,False,False,True
19,0,0.46,55,228,False,False,False,False,True
12,0,0.7,150,270,False,False,True,False,False
11,0,0.7,164,209,False,False,True,False,False
6,0,0.64,6,19,False,False,False,True,False
4,0,0.62,3,8,False,False,False,True,False
22,0,0.26,5,22,False,False,False,False,False
4,0,0.32,3,4,False,False,True,False,False
23,0,0.2,6,31,False,False,False,False,True
15,0,0.94,78,137,False,False,False,True,False
19,0,0.3,6,63,False,False,False,False,False
7,0,0.22,0,20,False,False,False,False,False
23,0,0.58,42,134,False,False,True,False,False
21,0,0.28,9,59,False,False,False,False,False
8,0,0.76,27,81,False,False,False,True,False
23,0,0.58,29,79,False,False,True,False,False
17,0,0.26,19,174,False,False,False,False,False
16,0,0.8,196,141,False,False,False,True,False
21,0,0.74,105,211,False,False,True,False,False
3,0,0.74,24,26,False,False,False,True,False
2,0,0.66,17,43,False,False,False,True,False
17,0,0.28,10,126,False,False,False,False,True
16,0,0.34,42,115,False,False,False,False,False
0,0,0.14,2,23,False,False,False,False,False
12,0,0.7,150,270,False,False,True,False,False
10,0,0.3,19,86,False,False,False,False,False
15,0,0.34,43,48,False,False,False,False,False
20,0,0.56,82,137,False,False,True,False,False
15,0,0.36,72,281,False,False,False,False,False
11,0,0.24,48,104,False,False,False,False,False
5,0,0.4,5,6,False,False,False,False,True
1,0,0.3,8,26,False,False,True,False,False
8,0,0.3,34,115,False,False,False,False,True
16,0,0.74,177,278,False,False,False,True,False
16,0,0.52,236,275,False,False,True,False,False
16,0,0.3,35,261,False,False,False,False,False
1,0,0.26,1,34,False,False,False,False,True
8,0,0.72,27,65,False,False,False,True,False
6,0,0.64,0,3,False,False,False,True,False
17,0,0.56,66,530,False,False,False,False,True
18,0,0.66,120,238,False,False,True,False,False
14,0,0.86,79,204,False,False,False,True,False
12,0,0.74,301,269,False,False,True,False,False
19,0,0.72,141,146,False,False,True,False,False
21,0,0.54,58,124,False,False,True,False,False
21,0,0.24,4,38,False,False,False,False,False
20,0,0.32,9,38,False,False,False,False,False
15,0,0.6,128,230,False,False,True,False,False
7,0,0.38,12,11,False,False,False,False,True
18,0,0.82,141,222,False,False,False,True,False
17,0,0.3,16,143,False,False,False,False,False
19,0,0.28,2,39,False,False,False,False,False
15,0,0.58,132,317,False,False,False,False,False
12,0,0.74,88,218,False,False,False,True,False
11,0,0.72,127,219,False,False,False,True,False
16,0,0.8,129,188,False,False,False,True,False
5,0,0.14,0,4,False,False,False,False,False
14,0,0.32,58,149,False,False,False,False,True
15,0,0.9,113,189,False,False,False,True,False
2,0,0.3,7,24,False,False,False,False,True
17,0,0.82,158,247,False,False,True,False,False
8,0,0.1,3,75,False,False,False,False,False
4,0,0.24,1,3,False,False,False,False,False
19,0,0.8,87,187,False,False,False,True,False
19,0,0.76,145,234,False,False,False,True,False
6,0,0.24,1,10,False,False,False,False,True
14,0,0.54,184,268,False,False,True,False,False
1,0,0.4,20,50,False,False,False,False,True
18,0,0.38,40,232,False,False,False,False,True
10,0,0.32,31,161,False,False,False,False,True
9,0,0.5,69,263,False,False,False,False,True
5,0,0.5,1,5,False,False,True,False,False
